region_name,region_code,income_group_name,income_group_code,country_name,country_code,r2m_name,r2m_code,sdg_name,sdg_code,indicator_name,indicator_code,sex,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Polynesia,OPY,High income,HIC,French Polynesia,PYF,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Middle Africa,AFM,Upper middle income,UMC,Gabon,GAB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,2.8,2.8,2.8,2.8,2.7,2.6,2.5,2.4,2.3,2.1,2.1,2,1.9,1.8,1.7,1.6,1.5
Western Africa,AFW,Low income,LIC,Gambia,GMB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1,1.2,1.3,1.4,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2
Western Asia,ASW,Upper middle income,UMC,Georgia,GEO,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5
Western Europe,EUW,High income,HIC,Germany,DEU,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Africa,AFW,Lower middle income,LMC,Ghana,GHA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,3.5,3.2,2.8,2.6,2.3,2,1.8,1.6,1.4,1.3,1.2,1.1,1,1,1,0.9,0.9
Southern Europe,EUZ,High income,HIC,Greece,GRC,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Caribbean,AMC,Upper middle income,UMC,Grenada,GRD,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Micronesia,OMI,High income,HIC,Guam,GUM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Central America,AMM,Lower middle income,LMC,Guatemala,GTM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Western Africa,AFW,Low income,LIC,Guinea,GIN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,0.9,0.9,0.9
Western Africa,AFW,Low income,LIC,Guinea-Bissau,GNB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1.6,1.9,2.1,2.4,2.6,2.7,2.8,2.9,2.9,2.9,2.9,2.8,2.7,2.6,2.5,2.4,2.3
South America,AMZ,Upper middle income,UMC,Guyana,GUY,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.7,0.8,0.9,1,1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4
Caribbean,AMC,Low income,LIC,Haiti,HTI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,2.3,2.2,2.1,2,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6
Central America,AMM,Lower middle income,LMC,Honduras,HND,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1.3,1.2,1.1,1,0.9,0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4
Eastern Asia,ASF,High income,HIC,"Hong Kong SAR, China",HKG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Europe,EUE,High income,HIC,Hungary,HUN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Northern Europe,EUN,High income,HIC,Iceland,ISL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Asia,ASZ,Lower middle income,LMC,India,IND,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2
South­Eastern Asia,ASE,Lower middle income,LMC,Indonesia,IDN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
Southern Asia,ASZ,Upper middle income,UMC,Iran,IRN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Western Asia,ASW,Upper middle income,UMC,Iraq,IRQ,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Northern Europe,EUN,High income,HIC,Ireland,IRL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Western Asia,ASW,High income,HIC,Israel,ISR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Europe,EUZ,High income,HIC,Italy,ITA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3
Caribbean,AMC,Upper middle income,UMC,Jamaica,JAM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,2.1,2.1,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7
Eastern Asia,ASF,High income,HIC,Japan,JPN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Asia,ASW,Upper middle income,UMC,Jordan,JOR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Central Asia,ASC,Upper middle income,UMC,Kazakhstan,KAZ,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3
Eastern Africa,AFE,Lower middle income,LMC,Kenya,KEN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,6.9,6.6,6.1,5.7,5.3,5,4.7,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.6,3.5
Micronesia,OMI,Lower middle income,LMC,Kiribati,KIR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Asia,ASF,Low income,LIC,"Korea, Dem. Rep.",PRK,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Asia,ASF,High income,HIC,"Korea, Rep.",KOR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Europe,EUZ,Lower middle income,LMC,Kosovo,XKX,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Asia,ASW,High income,HIC,Kuwait,KWT,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Central Asia,ASC,Lower middle income,LMC,Kyrgyzstan,KGZ,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2
South­Eastern Asia,ASE,Lower middle income,LMC,Lao PDR,LAO,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Northern Europe,EUN,High income,HIC,Latvia,LVA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Western Asia,ASW,Upper middle income,UMC,Lebanon,LBN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Southern Africa,AFZ,Lower middle income,LMC,Lesotho,LSO,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,17.8,18.2,18.2,18,17.7,17.3,17,16.8,16.8,17,17.2,17.5,17.8,18,18.2,18.4,18.5
Western Africa,AFW,Low income,LIC,Liberia,LBR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,2.7,2.6,2.5,2.2,2,1.8,1.6,1.4,1.3,1.2,1.1,1.1,1,1,1,0.9,0.9
Northern Africa,AFN,Upper middle income,UMC,Libya,LBY,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Europe,EUW,High income,HIC,Liechtenstein,LIE,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Northern Europe,EUN,High income,HIC,Lithuania,LTU,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Western Europe,EUW,High income,HIC,Luxembourg,LUX,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Asia,ASF,High income,HIC,"Macao SAR, China",MAC,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Europe,EUZ,Upper middle income,UMC,"Macedonia, FYR",MKD,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eastern Africa,AFE,Low income,LIC,Madagascar,MDG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eastern Africa,AFE,Low income,LIC,Malawi,MWI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,11.8,11.5,11,10.6,10,9.5,9.1,8.7,8.4,8.1,7.9,7.8,7.6,7.4,7.1,6.9,6.7
South­Eastern Asia,ASE,Upper middle income,UMC,Malaysia,MYS,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6
Southern Asia,ASZ,Upper middle income,UMC,Maldives,MDV,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Africa,AFW,Low income,LIC,Mali,MLI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1.4,1.4,1.3,1.3,1.2,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6
Southern Europe,EUZ,High income,HIC,Malta,MLT,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2
Micronesia,OMI,Upper middle income,UMC,Marshall Islands,MHL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Africa,AFW,Lower middle income,LMC,Mauritania,MRT,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.9,1,1,1,1,1,0.9,0.9,0.8,0.8,0.7,0.6,0.6,0.5,0.5,0.4,0.4
Eastern Africa,AFE,Upper middle income,UMC,Mauritius,MUS,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Central America,AMM,Upper middle income,UMC,Mexico,MEX,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Micronesia,OMI,Lower middle income,LMC,Micronesia,FSM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Europe,EUE,Lower middle income,LMC,Moldova,MDA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5
Western Europe,EUW,High income,HIC,Monaco,MCO,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Asia,ASF,Lower middle income,LMC,Mongolia,MNG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Southern Europe,EUZ,Upper middle income,UMC,Montenegro,MNE,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Northern Africa,AFN,Lower middle income,LMC,Morocco,MAR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eastern Africa,AFE,Low income,LIC,Mozambique,MOZ,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,8.1,8.8,9.4,10,10.3,10.6,10.7,10.8,10.8,10.7,10.5,10.3,10.1,9.8,9.5,9.2,8.8
South­Eastern Asia,ASE,Lower middle income,LMC,Myanmar,MMR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.9,0.9,0.8,0.8
Southern Africa,AFZ,Upper middle income,UMC,Namibia,NAM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,12.1,12.3,12.3,12,11.6,11.2,10.8,10.5,10.3,10.2,10.1,10.1,10,10,9.9,9.8,9.6
Micronesia,OMI,High income,HIC,Nauru,NRU,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Asia,ASZ,Low income,LIC,Nepal,NPL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
Western Europe,EUW,High income,HIC,Netherlands,NLD,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Melanesia,OME,High income,HIC,New Caledonia,NCL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Australia and New Zealand,OAZ,High income,HIC,New Zealand,NZL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Central America,AMM,Lower middle income,LMC,Nicaragua,NIC,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2
Western Africa,AFW,Low income,LIC,Niger,NER,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,1,1.1,1.1,1,1,1,0.9,0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.3
Western Africa,AFW,Lower middle income,LMC,Nigeria,NGA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,2.8,2.9,2.9,2.9,2.8,2.7,2.6,2.6,2.5,2.3,2.3,2.2,2.1,2,2,1.9,1.9
Northern Europe,EUN,High income,HIC,Norway,NOR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Asia,ASW,High income,HIC,Oman,OMN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Asia,ASZ,Lower middle income,LMC,Pakistan,PAK,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Micronesia,OMI,Upper middle income,UMC,Palau,PLW,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Asia,ASW,Lower middle income,LMC,Palestine,PSE,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Melanesia,OME,Lower middle income,LMC,Papua New Guinea,PNG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.5,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6
South America,AMZ,Upper middle income,UMC,Paraguay,PRY,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
South America,AMZ,Upper middle income,UMC,Peru,PER,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
South­Eastern Asia,ASE,Lower middle income,LMC,Philippines,PHL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Eastern Europe,EUE,High income,HIC,Poland,POL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Europe,EUZ,High income,HIC,Portugal,PRT,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Caribbean,AMC,High income,HIC,Puerto Rico,PRI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Asia,ASW,High income,HIC,Qatar,QAT,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-49) Low estimate (%), male",SH.HIV.PREV.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
